"gene_name","A31338","A31372","A31360","A31387","A30212","A33903","A31406","A31388","A31288","A31390","A30231","A31428","A31432","A31467","A31459"
"FOXJ1",-2.16954099018945,-1.83217100728953,-1.21439006486387,-1.57993289979056,-2.10699997214078,-1.54101656821633,-1.82426315932283,-1.45942768909387,-1.87537042596204,-1.49908140334372,-1.98260605395912,-2.0851966661423,-1.67719061872842,-1.73997589844621,-1.24527386037418
"FOXO3",1.06378444469043,2.25503231372278,1.93643638135946,1.83278444725143,0.783729717317866,1.8387676619495,0.993749231735544,0.628320400449362,0.94226050230123,1.17610841218185,0.584010421745568,2.13628052533479,0.756002639999363,2.12877341412124,0.429586428162341
"FOXP1",-2.73075529803658,-1.41885399134389,-2.11538242176968,-1.72372352030908,-1.72113739123602,-1.47868704875946,-2.1703344262444,-1.77578079594223,-2.27440522928031,-1.6962355376922,-1.76469865504408,-1.49119032365423,-1.73011263881865,-1.32176421791608,-1.84584755677859
"GLI1",-2.29505797445384,-2.07638696488552,-2.02310688336132,-1.50390364510361,-2.06523342696926,-1.96116009707419,-2.33066360241185,-2.34819801772061,-2.09110949047747,-1.52591028991217,-1.68224887417966,-1.61693740233141,-1.84906757321125,-1.93465719452891,-1.905717975655
"HAND1",-2.67507677619005,-2.1007744858374,-1.90745041093431,-2.02496506642363,-1.95242339892776,-2.37849772069297,-1.84762736936646,-1.80022687836833,-1.911971370354,-2.06815144075036,-2.02740923109673,-2.44440931197712,-2.23477265833881,-2.14028849661581,-1.40976507949654
"HIF_1_COMPLEX",1.68899961624062,0.905774995276621,0.890831500076042,0.691792655712904,0.716235969800224,1.59468667720016,1.41180338328612,1.42634327378404,1.38090388350382,1.52928490639927,0.686392495982689,0.876086612401468,1.98888110201905,0.989010834247007,1.68570413252471
"HIVEP2",1.35273752482353,1.70898835917224,1.84182537666748,1.11717689126296,2.78068676176822,1.83380496830505,2.81093913001663,1.21934930042384,2.75915202161686,1.77539212683183,1.45478959030325,1.85015896847638,1.34612364268313,1.18506155231618,1.44512978258493
"HNF1A",-4.69693554711534,-5.02788985549396,-5.30711180379708,-5.59633303226117,-5.0561888838758,-5.95460161823916,-5.46192080260761,-4.77032930377089,-4.59960272533394,-4.94694597753079,-5.43054910879604,-5.15313265806997,-5.81261909145677,-5.19269387781268,-4.25362155383639
"HNF1B",-3.88185187281179,-4.47598986675096,-4.32175428905811,-4.12398448939689,-4.37903981047782,-4.73925338427983,-4.2726140100327,-3.74810214799175,-3.80334475846861,-3.67524441026395,-4.5509782903596,-4.73925175482369,-4.43791280327784,-4.3550911700069,-3.57050260551558
"HNF4G",-1.9824490251111,-2.28510044239323,-2.16288260492789,-2.6547035874645,-2.24101946011458,-2.30133798176895,-2.56218301311811,-2.44278590827375,-2.11987587491897,-2.33201387796985,-2.31635643687639,-2.23789577190128,-2.21933767472756,-2.42593029480416,-2.3463541721266
"HOXA7",0.670352817856398,1.53744465521538,1.35967906684024,1.36038236128051,1.68819149512867,0.903073917926108,1.78245450708534,1.72958341093508,1.60917129457385,1.67928631024775,1.93973160112283,1.72383629710276,1.10103802650833,0.783785218393324,1.58371252483061
"HOXB2",-2.41003583438505,-2.14459510330957,-1.61994113343359,-2.43453798208409,-2.45342136046152,-1.76885052873856,-2.12246486371,-1.64132122452548,-2.33179872024187,-1.9629048817575,-2.97383717363402,-1.56640571887616,-2.04112416676187,-1.25140714602072,-1.24582666199758
"IRF1",1.1369331864312,0.583905089911223,0.435858266158531,1.83667708770824,1.71548874312627,1.62224452635654,2.0323827827649,1.39803246675143,1.8744195146139,1.99415854583381,1.50209439442405,2.41574357755665,1.90567180518774,1.63784305361069,1.29822512201112
"ISL1",-3.25208915494135,-3.13275299230986,-3.22805765133297,-3.36443683931512,-3.27235432687809,-3.27797831364447,-3.27816743048184,-3.33873943844295,-3.36133034570081,-2.82943842495796,-3.23085481153336,-3.38036067133209,-3.12734890185881,-3.12743861710774,-3.43971444681771
"JDP2",1.08309286839997,1.84491988489246,0.927712703122416,1.84025449870289,0.988504382430842,1.95568337136269,1.26754396920337,0.836198806081821,1.22782411558182,0.745090031016555,1.59499976757246,0.493821241668457,0.755075515354332,2.12670062767147,0.850888078545323
"KAT6A",0.757554857012017,0.856199708074138,0.427481639614787,1.39725304050103,2.03263242407961,0.600550222379955,0.931234494137004,0.478708854753087,2.35096698581096,0.356128788268243,2.9949657891991,0.930084794967409,0.802752273762623,0.971557239562753,0.871945871606633
"KAT7",0.486778874661074,1.65712741196704,1.76701219948667,1.23464833353939,1.83843517427683,1.62151363152892,1.59137352243216,1.90213231408832,1.75233272731461,1.92457460959236,1.73061377540583,1.77499049776258,1.52992418993048,1.35672060670066,1.88967715324784
"LEF1",-3.21071929457395,-2.73936934253237,-3.07305929352787,-2.32303612288927,-2.8770314172115,-2.97579160877114,-3.24711731099121,-2.595012041631,-2.87694380350703,-2.68508714476941,-2.29913991993151,-3.43294134361776,-3.06605896221958,-3.05599673719503,-3.11006963262053
"LHX2",-2.1501055328609,-1.93764280577609,-1.19443243724327,-1.37885445106282,-1.40715430753309,-1.73564634497657,-1.67349442035865,-1.58456230051267,-1.5855871058042,-1.88667476147725,-1.60103032017514,-1.93010363439642,-1.81240116342905,-1.54432164315201,-1.45863655531043
"LHX3",-1.99878719104812,-1.6036953528424,-1.65347004209363,-1.711183307305,-2.22554372900147,-1.89949428737078,-1.78668387230232,-2.15259877524589,-1.89617434093255,-1.89026641625663,-2.12281642828909,-1.6115708998253,-2.03267361236277,-1.80962063286228,-2.06208783019291
"LMX1B",-2.08266552300233,-1.83599598829124,-1.71422568918789,-1.06399192914642,-1.89276367033301,-1.44153642531507,-1.62839861399863,-1.7646749931582,-1.85897854490851,-1.07046116946156,-2.2423177583651,-1.45902609534119,-1.33184434320101,-1.28645579148767,-1.6981897792571
"MEF2C",-2.4107087167928,-2.43602074490272,-2.71964319782385,-2.45899943559358,-2.27849546314005,-2.51252530111642,-2.2604835040408,-2.40810143516937,-2.4563380965294,-2.39522595866433,-1.92964581498505,-1.98575841691532,-2.86157654534239,-1.92856557494987,-1.59570078836855
"MEIS1",-1.05060746732273,-0.0246518752717127,-0.682016889388345,-0.896787283729038,-1.13585279976268,-0.279131330708157,-1.72710793202501,-0.602610324631554,-1.39496682521495,-0.517256018362432,-0.685700202276784,-0.262045738454715,-0.692137334279789,0.284380147661798,-1.71810650915078
"MTA3",2.3375360736235,1.14872110042368,2.26071466331068,1.97305683812243,1.70537750887958,1.62385812329694,1.94483375046448,1.90746225413096,1.77908218349247,1.76617281289716,1.77103863037477,1.58725211709695,1.90827604599856,1.42100065159607,1.77590855896414
"MYB",3.62241344852505,1.64464335818459,3.80969693699947,3.01550641646823,3.17416508890336,1.13431881719034,2.69439798993567,2.91554082420907,2.85104496903747,4.60045203188,2.58046578733171,1.35180819146471,2.72794322032461,1.49503251788344,2.56629416246058
"MYC",47.8398008423271,54.0563995761639,54.13928151228,54.0163680784876,48.4909964101951,50.135834529842,45.2293145214682,48.8824226130964,46.6088261542312,53.9748436859762,52.2650846414491,54.3459736712768,48.6140779013892,54.0630973797175,48.1536522802484
"NEUROD1",-2.95890113355002,-2.37995622258236,-2.87180260445441,-2.87442178232442,-2.72583785476053,-2.54059811578206,-2.86393802323463,-2.74026050716211,-2.88823555024397,-2.77272846260002,-2.69085629120814,-2.32623802849117,-2.63019320631384,-2.86647914901511,-2.51562636006687
"NEUROG3",-3.73059939692292,-2.76324528491208,-3.30299111040007,-3.21858499888621,-3.51807331068737,-3.42779802613488,-3.62002538012612,-3.11439383779107,-3.20748055632757,-3.31152057985215,-2.88968012161631,-3.57837840727241,-3.3706940137194,-2.67191219262951,-3.27041081342738
"NFE2L2",3.41500865022579,2.01251754166858,5.10541008474765,3.34353630676947,2.88440285683227,1.92859335413404,3.39367208389886,2.77312479040651,3.33693266476062,4.57261345657306,1.77875010323468,1.5203861519991,3.0173339203433,1.66827226929511,4.81420537835762
"NFKB1",1.84628869195169,1.0192073357815,1.02136861732591,1.44549539408253,1.88415448291452,0.296202758134795,1.9851206877079,1.7299477182093,1.62165093115154,1.30285248674174,1.56040662965376,0.640112988666248,1.11932584341522,1.52325696870304,2.41685850731427
"NFKBIB",0.396006045245357,1.74964977721483,1.76634810699539,1.48455364066081,0.446670695473554,1.80408879707961,2.05953477020755,2.01183054558721,1.87210274803383,0.643595786943863,1.93723177620552,1.56400405870482,1.82336556766643,2.04295869148989,0.76687010318464
"NKX6_1",-2.35935541290063,-2.45301471326782,-2.45007035227282,-2.21454496352664,-2.33983960223072,-2.60984051697797,-2.33683806267658,-2.40678224051468,-2.60302298257088,-2.36516357697631,-2.1851821149339,-2.92185380661575,-2.32825929742999,-2.23677824760363,-2.32524161865501
"NR1I2",2.36833251875342,1.82564996680352,2.13923241544496,1.62950111092974,1.89425487870055,1.54502028547934,1.69556817870798,1.85249008638751,1.9260669079406,0.61042652159062,2.10021108422169,1.65780476879831,1.66495133078079,0.483188401984565,1.73495896858138
"PAX6",-2.96018631132083,-2.98516193908203,-3.22273206927988,-2.90125903640491,-2.74624877671781,-2.8534694724269,-2.65580698226405,-2.6962563362945,-2.31711016890433,-2.73048021958655,-3.17642346971145,-3.44314952861256,-2.99844820745658,-2.90430621488511,-2.56242325609642
"PHOX2A",-2.32068001514304,-2.42019199924011,-2.24681591592063,-1.7702741028033,-2.1857193866336,-2.15263851390617,-1.94513552281267,-1.50460905681196,-1.70693004207614,-1.65267126931283,-2.25678932461795,-2.26928847035424,-2.23441108667047,-1.91275660732533,-1.75184679035322
"POU3F1",-3.43238217053015,-1.62944874179215,-1.98130366888684,-1.88578823928875,-1.625290368712,-2.02575608761452,-1.29920559588302,-1.63266459062645,-1.89279786060844,-1.60401106339885,-1.84804982602543,-1.92377454860018,-1.9723279322769,-1.95940616805699,-1.70269152231672
"PTF1A",-2.26312933439093,-2.85922689341366,-2.96307437825419,-2.69593229889388,-2.28695725381164,-2.73603364736531,-2.38615951429765,-2.26755675223029,-2.45189310417202,-2.27104075497505,-2.33854005973697,-2.90011850342576,-2.49095406149913,-2.80546574391079,-2.45403500780852
"REL",1.44621107917477,1.28445303201586,1.28461631596509,1.88001447602646,1.64256313875124,1.47582426451634,1.29340237345772,1.66723718777084,1.54853471570596,2.45522715014102,1.84044356246439,1.33257274636102,1.3900078661036,1.35872157449297,2.15100710546724
"REST",5.14852732086319,3.79936612046689,3.93275819225696,3.37496527205532,3.83280905053757,3.51064486447163,3.67388675553649,3.70941557978039,3.59385210176149,3.09550843668487,4.10623218498521,4.4043987626973,4.51787909840303,4.99242007625577,3.52413240590625
"RFX5",2.07706338455128,2.04677198417296,3.51109618203853,1.82866736325424,4.9754255470167,1.20269595501887,6.2303795586068,2.76581680006248,2.40350259310938,3.23706426857116,0.80962307647648,3.16592609208731,1.63733957118683,2.14482137825586,1.39506837318859
"RFX_COMPLEX",1.3388985536983,1.73317743941039,2.88030515798313,0.68402984185584,3.90768303732061,1.83377504847685,4.39392374644638,2.06990068711692,1.5439630599171,2.82814091280836,0.493863478781979,2.73644479305102,1.45100452689231,1.74764615794553,0.810877124753438
"RUNX1",1.17655996343509,1.25838941551673,1.84196466514265,1.20729395851967,1.62194294469139,1.15424404769855,1.08278893929546,0.743826916043158,1.93439565188214,0.675085582971304,1.57082939092445,1.90452861437665,1.13267849282067,1.17476961062944,1.6376551563927
"SIN3A",0.526639725351749,1.22866663656764,0.951735291349944,0.903528225336987,0.939309234986541,0.959725850861024,1.3039861534986,0.67582412933105,1.92240141039547,1.21951145772821,1.78184994443332,1.40810200253786,1.08272537164648,1.42464486187435,2.09833310900203
"SIX1",-2.12185021459982,-2.1523765131025,-2.39101886643182,-2.14004152311122,-2.30266868909135,-1.53248224789564,-2.0732964527307,-1.56909265374527,-2.42942561303175,-2.50717387267972,-2.23246271748223,-1.98237940588456,-1.87049268399765,-1.30067792895737,-1.92640992796578
"SMAD1",-2.29484585226927,-1.77879062716973,-2.43593545536605,-1.72291751423229,-1.35612213972314,-2.56348630321004,-2.04966169355826,-2.46722189293427,-2.16000898984427,-2.02269311473032,-2.2672930781231,-1.68126156207184,-2.7825224100303,-1.73980625043127,-1.94446364628545
"SMAD4",-0.371671741095754,-2.37017790353254,-2.49126696828074,-2.08428000706845,-1.88538676730821,-2.52284225888642,-2.21589931805189,-2.73781513207767,-1.77530751971023,-2.20369864950561,-2.17653858890658,-1.77412098721251,-2.53834315685576,-1.99645030970148,-0.362193547718659
"SOX10",-2.2206693488108,-2.55647290628228,-1.76803150979956,-1.8501939345102,-1.33726403227026,-2.27261862124598,-1.87755889263899,-1.62192421524799,-1.57710373545674,-0.63945969475245,-1.76272470690291,-2.67103505579835,-1.92209613550226,-1.99184073803553,-1.36154912078046
"SOX2",-2.38438684601774,-1.78506942443511,-1.78031349951459,-2.27901574852947,-2.35619125288127,-2.09043435199592,-1.54252776238854,-1.664669811184,-2.04526578343812,-1.95126995878397,-1.6196839098218,-1.78197319815898,-2.21740574914016,-2.11427384185761,-1.96052578625788
"SOX9",-2.69825225615056,-3.0854341703468,-3.20559241208413,-3.05958317846694,-3.1373379433782,-3.38904236065476,-3.12813491212027,-3.05997993380683,-2.91321545051136,-2.89642277907597,-0.7272427133794,-3.20470685035987,-3.23168798690664,-2.95157732021411,-3.12391735388956
"SP1",1.84290265651059,0.98815215728825,1.74906432765505,1.72557965820662,2.12722885675379,1.51383428123852,1.73518327041691,1.69940162643062,1.64253194318808,2.04711028957643,1.09995939923767,0.694225326069564,1.00076676151802,1.36275743116593,2.64429590423873
"SP7",-3.63723094361835,-2.84699187742945,-3.22992465428807,-2.77334369079845,-2.62185163589522,-3.44597010376945,-2.94823192651041,-3.24140837244912,-3.0385644255686,-2.57943555886934,-3.02394275371521,-2.90415901653457,-3.48143659872903,-2.48581101569718,-2.66459672013422
"SPI1",10.2008251426838,2.25371442871147,4.76150998271793,4.42556586737718,16.23148861025,0.931433734863362,12.848620717912,6.79451466787659,8.90498506553815,7.04793323101064,4.78452897362158,1.61548137038919,2.47832131300113,2.11834915816819,10.3818891475515
"SREBF2",2.05868276836812,2.29527318007181,2.49584969691697,2.02433702841812,2.47496037892136,3.04275057719084,1.64740089978141,2.13225803975196,2.44884867210425,2.62256903110999,1.80235791452503,1.59379447293504,2.24295854413874,2.16765719078311,2.18238922833541
"STAT1",4.80485527768705,1.04169713961338,1.12157075659184,3.73587621800229,6.29775351306198,1.21577966983116,6.89724953360523,2.00733910960907,3.31730664257179,11.1326601132796,3.90296084086844,1.50196163663294,2.42663010513607,1.0973240612388,3.39848372312357
"TBX1",-2.64636707663237,-2.04591961192535,-2.06404659532793,-2.13315668950656,-2.38139965885034,-2.5548120322448,-1.99565260571169,-2.5047678601954,-2.38581436509405,-2.0445062640804,-2.37520691803959,-2.12462087045356,-2.15298935757238,-2.24610943219255,-1.97208038048581
"TBX3",2.83987837073104,1.58857852568001,1.42687682577447,1.59038558600479,2.1811548699979,1.54455006858677,2.0832184727451,1.69886455319001,2.06842702082321,1.42885267315817,1.54416177580548,1.67592548924496,2.19275200354188,1.24561277722535,1.74154810585014
"TBX5",-2.34946555125405,-2.22104418056826,-2.13588488954807,-2.02272652019289,-1.9238812896485,-1.95329159274541,-1.58989539457818,-1.85863482253226,-1.65665774552136,-1.93884424782389,-1.65290083047073,-1.97852359652338,-2.45413012397459,-1.49693821609866,-1.93009372264593
"TFDP1",3.06020123660073,4.13817885080167,2.05783020027568,1.73369662624559,2.78275220256605,2.8338779740661,2.9005109998814,3.35100844167371,2.78987246304948,3.99873939149907,0.715608093738084,3.09787437611896,2.97777779868237,3.42006046323505,3.18878520133673
"TFE3",1.35916536187634,1.0377396061822,1.83054677954767,0.572332599141528,1.32535020436702,0.892550384210823,1.73860847250639,0.939523345436926,1.75901530321489,0.95523456512936,0.485929719514891,1.01725690700348,1.1707288534226,0.870576217756608,0.90471214186404
"TFEB",5.01103105495353,1.6679581044268,2.89862229766378,2.33778391121002,3.30933959460892,2.69284852174056,3.75036694565628,2.38461356761397,4.46167198265465,1.90574147822009,1.58261441788398,1.00813925945875,1.70858880750682,1.09948698505547,3.42031766288009
"TP53",5.8603411162893,4.86570256187555,4.34449216423493,4.40973560739446,4.85538018995934,5.55699117581435,5.08998967735088,5.31089529137678,4.78391432316885,7.18882375006828,5.55502411450312,3.01374554082437,5.64130857016041,3.95430034127385,6.57720809968872
"ZBED1",1.36710725417011,1.73124908742628,2.78935099684728,2.01070268548111,1.6905800525566,1.69369320990966,2.06715095117219,1.29924741521536,1.68881468734149,1.80135839910509,2.11859642413873,2.56108913668303,1.98478552731287,1.48690456375971,1.06822461009824
"ZBTB17",0.392191990199884,1.82840266701157,0.515413387142783,0.6202651862544,0.53095016226024,1.81339426043506,0.635090976152466,1.85668179118086,1.89995502507385,2.37133130102008,0.912861077612187,1.9311800110564,2.00829547075677,2.15660421107455,1.67974354832284
"ZBTB4",1.20702626028761,1.43706513008409,1.43063978946457,0.868390749537871,1.41525820614282,2.23451769959903,1.29145964687015,1.66215012510782,1.38691994164735,1.42319434098865,1.03079078818271,2.05631194134236,2.66167850582343,1.66507279612511,1.46314615734052
"ZFP42",-2.08055175738279,-0.990990312089955,-0.796021954199612,-1.13940905257426,-1.87925878660015,-1.70363463206886,-1.83497838718705,-1.36675063788024,-1.39656480498766,-0.808300279983329,-1.44364165606036,-0.998597993730433,-1.91769007575462,-1.14247599626555,-1.37160075721852
"ZFPM1",1.31208337063651,0.668738500300283,2.0716580018262,0.567265683570015,1.60182863592348,0.702590353624936,0.795611469652714,0.756969350542341,0.890308502554749,0.714869390004406,0.971423606638814,1.11708622346604,0.712134627490364,0.870505008364169,1.48330148638234
"ZNF143",0.594939595690613,0.707388060314979,1.33290943213659,0.751792011968884,0.924191222720674,2.77318612589047,0.815208249935799,0.699707890888303,0.745788464917511,2.73157595850297,3.18987202148824,2.76868188562424,0.969857937515175,2.87013320956254,0.614409171262059
"ZNF382",-2.04680415781665,-2.30245861314989,-1.47538280693649,-1.76387875552771,-1.39786837041067,-1.78023437922791,-1.3021682519853,-1.19719288189303,-1.5063211616215,-2.04070778726614,-2.55752376719858,-0.340963342977687,-1.76877551202151,-1.50190677648519,-1.70496804000961
"AHR",0.0201274679277723,-0.261254766657329,0.349796586019769,0.94835668414998,0.461808652916659,-0.215222805773213,0.246530961868395,-0.1211097924831,0.755206550381762,0.367866442316353,-0.270049974025044,-0.25126886447108,-0.608644183826046,0.133776288275343,0.696671583775631
"AP1",1.46223081874396,0.92853694710763,1.16293075151326,1.91129853934316,1.00023227971701,0.534863176357143,1.88162692363905,1.52642611762314,0.976594327570524,1.04271502922007,0.604884727659726,0.662912019683676,1.17959824432921,1.35185785035665,0.990088085543526
"ARNT",-1.03106487628755,-1.61657099529722,-1.30661425169183,-1.1142622239841,-1.35022046138218,-1.52562358785973,-1.13517832222118,-1.55821613327313,-0.723478900764748,-0.672950080193376,-1.31974541087359,-1.93624894354626,-1.66664962033293,-1.61251368261459,-1.27728687297211
"ARX",-0.934577448780242,-0.951317173426945,-1.67905397745937,-0.95457006566499,-1.00488357406117,-0.820184258828915,-1.17847780427582,-0.728780343755953,-1.06875634267613,-1.31147331267016,-0.0501342463558449,-0.662392869961224,-0.432192222082726,-0.96241934112434,-1.05189704678143
"ASCL1",-1.51314812247408,-1.31647102893055,-1.06785466105449,-1.4169289725328,-0.894348484804246,-1.17353572035429,-1.22349102057362,-1.16512108577756,-1.11055213498783,-1.35166364538649,-0.92862017477145,-1.15889850042305,-1.19250855836913,-0.97478993643497,-1.23592378974956
"ATF2",1.82857504683566,1.08878650663807,1.1079589048563,1.87447157108631,1.32454490863205,1.07674790765049,1.37299565739778,1.37664394618273,1.43083459746055,1.08118356918802,1.49843155342909,1.13830109615276,0.455273418115096,1.44147223049312,1.69806015275409
"ATF3",1.38577640664125,1.07033261405933,1.14804837279222,1.53190592937852,0.860201393953429,1.3983626335374,1.09157808883014,1.24535713522351,1.44949829539851,1.81898646602766,1.51567703629186,1.47667843297632,0.799059933882345,1.92693531126388,1.05888918880778
"ATF4",1.34031679183009,1.57545321489479,1.3637940840975,1.67136863027135,1.64534140819191,1.14600971095574,1.49336590316493,1.76638689675619,1.72426804669809,1.89126713210132,1.27631151757181,1.03573891228557,1.37847998658792,1.23033083614117,0.957662665288675
"ATOH7",-1.65052846893344,-2.38040476378616,-2.58822147937357,-1.62376613445317,-1.87749163959738,-2.351392361048,-2.27229822660264,-2.39460674193936,-2.26424236135367,-2.30617822661731,-2.1313774369929,-2.40541876454047,-2.24026115497422,-2.60986521837335,-2.10055147424693
"BACH1",0.947034197508452,1.86729231498885,1.69777035808832,0.896260891322518,0.706493750761783,1.67120541556293,0.887150916865295,1.5611263328305,1.03576561529242,1.68912780809563,0.911501565511831,1.39862311378512,1.79116665505831,1.7013572367368,1.62085140715649
"BCL11A",0.0469786677172661,0.13423291152226,-0.65178487244105,-0.679053285479488,-0.868211527589226,0.652296960955055,-0.221796957062597,-0.296804105290338,-0.161399203025304,-0.103272475953654,0.286190828906284,-0.191674229463323,0.420143086019653,0.282723946470006,-0.913925015357078
"BCL11B",0.550690906859333,0.683800603786769,0.558696535702879,0.992679663808331,0.574290426255307,-0.180231867784281,0.873898388868376,1.06208367119968,0.550853639392684,0.0826144961398338,-0.087088162623204,0.271339158472589,0.386067282260174,0.0937231459376748,0.666931480696559
"BCL3",-0.365766294078265,-1.37320963248237,-0.925513511024444,-0.79447284379572,-0.429672356871806,-0.930109360654979,-0.197116213107361,-0.759100863080928,-0.656859652980212,-0.808923441807227,-1.71854129568831,-1.36765744375671,-1.17646070365518,-0.436304432053188,-0.483674844529644
"BCL6",-1.72460215393489,-1.36528358197334,-1.86100096497227,-1.57235928906725,-1.04997082041245,-1.38643849115329,-1.57801788688667,-1.34713147864486,-1.85960689153399,-1.82397280676958,-1.73475604761153,-1.02243264919612,-1.26668463076784,-1.73594980339951,-1.23833961671039
"BHLHE40",-0.965768647444182,-0.450076884402995,-0.402091906265515,-0.679735431519201,-1.077851374998,-0.35273948284105,-0.995736963040722,-0.225353899946429,-0.745447865197605,-1.3944487641821,-0.730678025199622,-0.532973597128515,-0.509810409603068,-0.561743982515016,-0.768634385683009
"BHLHE41",-1.64511856667413,-1.60226184402558,-1.50011136785239,-1.5022394803327,-1.39875270184934,-1.15346122156046,-1.49464503884261,-1.29349224679613,-1.52811223297658,-1.69014579619246,-1.2616035700896,-1.43004240998437,-0.684278600441106,-1.11100013124751,-1.00338488073517
"BMAL1",1.0886383455629,0.562532061883767,0.194771480193007,1.56025553772153,1.6116093769695,1.59161181150385,1.11928403878974,1.01198276121934,1.2692155434192,1.80465702225447,1.91583638832292,0.664387328135472,1.08946924203374,0.525789116340995,1.84494283253806
"BRCA1",1.38112237231025,0.74512919998156,1.90554234476382,1.06511896580271,1.0765288635712,1.73468293343587,0.924691100296927,0.672786884121117,1.94004247784487,1.30589610973909,0.345888431841163,1.76849823676343,1.85623924728225,1.77241702580695,1.01210115361443
"CDX1",-1.54032150258542,-0.967651348733397,-1.71930701698869,-1.96271120515754,-1.99810517408108,-1.30075480327522,-1.44970243447885,-1.29400640180507,-1.42069001604807,-1.79930509608965,-2.24371714809297,-1.54191759312865,-1.31014739281391,-1.6527046525219,-1.23126020608334
"CEBPA",0.464770759623513,-1.75642334986929,-0.178191961793028,1.28666453655891,0.314065233556332,-1.15706729655487,-0.140288963115756,-0.957079446128518,1.30841995804944,-0.414377445690083,0.420338055675132,-1.8914162108458,-1.33146774545487,-1.52277107213543,0.597260774074248
"CEBPB",1.31414346224561,-0.403123521777376,0.800941344924539,1.95565713679872,1.80238073045585,-1.4724075120875,1.09256192467045,0.340328979791792,1.63824808195023,1.29475279006164,0.734251279937035,-0.467452828418104,-0.277964616086399,-0.181524332310493,1.41334597129942
"CEBPD",-0.472757712133546,-1.73129991426964,-0.792836051110168,0.187031390965663,0.220964780131867,-1.40192268189083,-0.107670597284027,-0.688848030225516,-0.512856266642346,-0.703059860703704,-0.910887197215125,-1.40078325061194,-0.96647503524849,-1.38306489147224,0.238555634441886
"CEBPG",1.809472972753,-0.595691222290593,0.735277082244981,0.96591389609331,1.30000445162192,-1.15520062349762,0.693748950888857,0.169469189762902,1.21363075490502,1.32392635209438,1.44565686993095,-0.819267542726479,-0.620621569282611,-1.07289615896918,1.57295452473723
"CLOCK",0.74910523679125,0.258533315267019,-0.266327489440164,1.03855268622336,0.632759920712774,0.389523038905068,0.50098281492351,0.0157832758079689,0.51307913128552,0.534085265058596,0.709835446997715,0.42651759350352,0.166306816246977,0.168747198757905,0.71819137037773
"CLOCK_BMAL1",0.756677724254035,0.442577306438462,0.6552123324294,0.536756931914014,0.982304152822367,0.760972805245885,0.0650067117153723,0.449086813990402,0.449384480980628,0.517495476540472,1.19643914535144,0.287712804152356,0.61086097336495,0.0995221932908456,0.828532352952758
"CREB1",1.66715714533503,0.316761203859905,0.254045421102249,0.972885738157113,1.34184101554866,-0.0196536711052139,1.02433660729988,0.883149201574709,1.1973962883875,1.86178535974247,0.354786487750484,-0.0783811501070688,0.216271322035182,0.801932473147335,1.8043575993013
"CREB3",1.30297253522566,0.183233388950217,1.15640063663804,1.78482353362919,1.29852837306697,-0.16845186341922,1.34816928454983,1.02528944929615,1.80001705350884,1.47462777646369,0.509578356868452,0.164229873169399,0.572516126129494,-0.0346853375432551,1.56726077159278
"CREB3L1",0.661632665008157,0.688555494168456,0.80318080525145,0.306333423909659,0.630909452036824,0.690925413658909,0.424591191080197,0.445927596208239,0.650604876293461,0.345433074508728,0.100998532794381,0.752824397192232,0.763725998974258,0.609098119093995,0.564771044523097
"CREB5",0.00939191145374834,-0.0262310221506817,-0.0255084779121923,0.866417497573586,0.614230958951253,-0.416450238890366,0.178285416092102,0.105364810075952,0.745546271030768,-0.0289709363337142,0.419833938931641,0.175160990954625,-0.219422398942426,-0.108483864084661,0.168945093827343
"CREBBP",1.49817512800468,1.8466654872615,1.92978174556415,1.78913511912621,1.71376839193649,1.85466796550957,1.86693414836742,1.64236026497239,1.9366599285848,1.90708348780271,1.99250710216381,1.85321702475849,1.74417580518677,2.1234036789702,2.51085155554768
"CREM",-0.0484050764471319,-0.606080250553855,-0.406538949483473,-0.31574115289336,0.0453127335513702,-0.836945473263296,-0.146210272501876,-0.0431618622867619,-0.0178752535585322,-0.394957225044414,0.0302369321081922,-0.165943637778015,-0.235086545467899,-0.233423476375927,-0.532971329005175
"CRX",-1.32647593905483,-1.72165565675174,-1.58125718550312,-1.44870470554141,-1.59172262287064,-1.50827456779153,-1.6569154798139,-1.35455456640966,-1.64075318774769,-1.41983821830534,-1.40934634723611,-1.73982795015901,-1.36921607840667,-1.71976626853179,-1.25465299960823
"CTBP1",-0.674773912472027,0.190681576449781,-0.59354136646941,-1.44783072382075,-0.107807784189198,0.0394521251851639,-0.200386592137884,-0.0787972707654294,-0.591000289347473,-0.382466604916318,-0.797998513455089,-0.0589628841210747,-0.258655923049389,0.287781272019744,-0.870881241481419
"CTBP2",0.0204489842515311,-0.530027252007684,-0.928228069086326,-1.16402369173619,0.449140136153867,-0.554966471254753,0.497368178029957,-0.294457873655178,0.0646742181326014,-0.282110436899474,-0.716184789258442,-0.888532407942207,-0.497068414457498,-0.0852730482400694,-0.202928554431985
"CTCF",1.0157726348706,1.11971387188639,1.28767425142698,1.5672865173222,1.03669401853162,0.938520775642136,1.33138203116968,1.31268150068492,1.04792909501865,1.72248732105904,0.41227619245434,1.38787546850048,0.70332782305346,1.49907946201442,1.23377382487221
